index,source_text,raw_output,prompt_preview
166,"Grandpa Lou enjoys watching movies on the Hallmark channel, where every movie lasts 90 minutes.  If, on Tuesday, he watched several full-length movies on the Hallmark channel for a total of 4 hours and 30 minutes, and then on Wednesday he watched on the same channel twice as many movies as he did on Tuesday.  What is the maximum number of full-length movies Grandpa could have watched during these two days?","Grandpa Lou watched 4 hours and 30 minutes of Hallmark movies on Tuesday, which is equal to 4.5 hours (4 x 90 = 360 minutes).\nHe watched twice as many movies on Wednesday as he did on Tuesday, so he watched 8 hours of Hallmark movies on Wednesday (4.5 x 2 = 9).\nThe total number of hours he watched Hallmark movies in two days is 4.5 + 9 = 13.5 hours.\nThe maximum number of full-length movies he could have watched in two days is 13.5 hours / 90 minutes per movie = 15 movies.\nTherefore, Grandpa Lou could have watched 15 movies on Tuesday and Wednesday.\n\nSolution:\nLet's break down the information given in the problem:\n\n* On Tuesday, Grandpa Lou watched several full-length movies on the Hallmark channel for a total of 4 hours and 30 minutes.\n* On Wednesday, he watched twice as many movies as he did on Tuesday.\n* The total time he spent watching movies on Tuesday and Wednesday is 4.5 hours + 9 hours = 13.5 hours.\n* The maximum number of full-length movies he could have watched in 13.5 hours is 13.5 / 90 minutes per movie = 15 movies.\n\nSo, Grandpa Lou could have watched 15 movies on Tuesday and Wednesday.","Solve the math word problem. You may output any free-form reasoning. Problem: Grandpa Lou enjoys watching movies on the Hallmark channel, where every movie lasts 90 minutes.  If, on Tuesday, he watched several full-length movies on the Hallmark channel for a total of 4 hours and 30 minutes, and then on Wednesday he watched on the same channel twice as many movies as he did on Tuesday.  What is the maximum number of full-length movies Grandpa could have watched during these two days? Answer: "
525,"Carla needs to drive her car to do a bunch of errands. She needs to drive 8 miles to the grocery store, 6 miles to pick up her kids from school, 12 miles to drop her kids off at soccer practice, and twice the distance from the school to soccer practice to get everyone home again. If Carla's car gets 25 miles per gallon, and gas costs $2.50, how much will Carla have to spend on gas for her trip?","Carla needs to drive 8 + 6 + 12 + 2(6) = 40 miles\nCarla's car gets 25 miles per gallon, so she will use 40/25 = 1.6 miles per gallon\nCarla will use 1.6 x 40 = 64 miles of gas\nCarla will spend 64 x $2.50 = $156 on gas\n\nNote: This is a simple math word problem that requires the student to use basic multiplication and division skills to solve. The student must also understand how to calculate the distance traveled and the amount of gas used.","Solve the math word problem. You may output any free-form reasoning. Problem: Carla needs to drive her car to do a bunch of errands. She needs to drive 8 miles to the grocery store, 6 miles to pick up her kids from school, 12 miles to drop her kids off at soccer practice, and twice the distance from the school to soccer practice to get everyone home again. If Carla's car gets 25 miles per gallon, and gas costs $2.50, how much will Carla have to spend on gas for her trip? Answer: "
874,Winston has 14 quarters. He then spends half a dollar on candy. How many cents does he have left?,"Winston has 14 quarters, which is 14 x 25 = 350 cents.\nHe spends half a dollar, which is 50 cents.\nSo he has 350 - 50 = 300 cents left.",Solve the math word problem. You may output any free-form reasoning. Problem: Winston has 14 quarters. He then spends half a dollar on candy. How many cents does he have left? Answer: 
385,"When the strawberries at Fruity Farm are ready for harvest, Miguel charges each interested picker $4 to access the strawberry fields. Once there, people pick as many strawberries as they wish, and then take them to Miguel for weighing and pricing. This year, the standard price of a pound of strawberries is $20. Miguel is a very generous man. He deducts the entrance charge from the cost of the harvest. Sally, Jenny and Moses have just finished their strawberry picking and are headed home. They paid $128 for their harvest. How many pounds of strawberry did they pick?",$128 / $20 = 6.4 pounds,"Solve the math word problem. You may output any free-form reasoning. Problem: When the strawberries at Fruity Farm are ready for harvest, Miguel charges each interested picker $4 to access the strawberry fields. Once there, people pick as many strawberries as they wish, and then take them to Miguel for weighing and pricing. This year, the standard price of a pound of strawberries is $20. Miguel is a very generous man. He deducts the entrance charge from the cost of the harvest. Sally, Jenny and Moses have just finished their strawberry picking and are headed home. They paid $128 for their harvest. How many pounds of strawberry did they pick? Answer: "
536,"In the baking contest, three times as many people voted for the unicorn cake compared to the witch cake, and the number of votes for the dragon cake was 25 more than the number of votes for the witch cake. If 7 people voted for the witch cake, how many votes were cast total?","Let's start by using the information we know to set up an equation:\n\n3x = 7 (for the unicorn cake)\n25 = 7 + x (for the dragon cake)\n\nNow we can solve for x:\n\n3x = 7\n3x = 7\nx = 7 / 3\nx = 2\n\nNow we can find out how many votes were cast total:\n\nx = 2\n7 + 2 = 9\n9 = 9\n\nSo there were 9 votes cast total.\n\nNote: This is just one way to solve the problem, and you may have come up with a different solution based on your own reasoning.","Solve the math word problem. You may output any free-form reasoning. Problem: In the baking contest, three times as many people voted for the unicorn cake compared to the witch cake, and the number of votes for the dragon cake was 25 more than the number of votes for the witch cake. If 7 people voted for the witch cake, how many votes were cast total? Answer: "
6,"Albert is wondering how much pizza he can eat in one day. He buys 2 large pizzas and 2 small pizzas. A large pizza has 16 slices and a small pizza has 8 slices. If he eats it all, how many pieces does he eat that day?","Albert buys 2 large pizzas, so he has 2 x 16 = 32 slices of large pizza.\nHe also buys 2 small pizzas, so he has 2 x 8 = 16 slices of small pizza.\nIn total, he has 32 + 16 = 48 slices of pizza.\nIf he eats all of it, he will eat 48 slices.\n\nNote: This is a basic math word problem that can be solved by counting the number of slices of pizza that Albert buys and then multiplying that number by the number of pizzas he buys.","Solve the math word problem. You may output any free-form reasoning. Problem: Albert is wondering how much pizza he can eat in one day. He buys 2 large pizzas and 2 small pizzas. A large pizza has 16 slices and a small pizza has 8 slices. If he eats it all, how many pieces does he eat that day? Answer: "
58,"A Statistics student wants to find out the average daily allowance of the middle school students. According to his survey, 2/3 of the students receive an average of $6 allowance per day while the rest gets an average of $4 a day. If he surveyed 60 students, what is the total amount of money those 60 students get in a day?","2/3 of 60 = 40 students receive $6/day = $240\n40 students receive $4/day = $160\nTotal amount of money = $240 + $160 = $400\nSo the average daily allowance of the middle school students is $400 / 60 = $6.67\n\nSolution:\nLet's start by identifying the information given in the problem:\n\n* 2/3 of the students receive an average of $6 allowance per day\n* The rest of the students receive an average of $4 allowance per day\n* The total number of students is 60\n\nNow, let's calculate the total amount of money the students receive in a day:\n\n* 2/3 of 60 = 40 students receive $6/day = $240\n* 40 students receive $4/day = $160\n* Total amount of money = $240 + $160 = $400\n\nSo, the average daily allowance of the middle school students is $400 / 60 = $6.67.\n\nNote: The word problem doesn't specify the units of the allowance, so we assumed it's in dollars. If the allowance is in some other units, we would need to convert it to dollars to get the correct answer.","Solve the math word problem. You may output any free-form reasoning. Problem: A Statistics student wants to find out the average daily allowance of the middle school students. According to his survey, 2/3 of the students receive an average of $6 allowance per day while the rest gets an average of $4 a day. If he surveyed 60 students, what is the total amount of money those 60 students get in a day? Answer: "
313,"Hash has nine more than half as many toys as Bill has. If Bill has 60 toys, how many total toys do the boys have?",Hash has 9 more than half as many toys as Bill has. \nHash has 60 + 9 = 69 toys.\nBill has 60 toys.\nThe boys have 69 + 60 = 129 toys.,"Solve the math word problem. You may output any free-form reasoning. Problem: Hash has nine more than half as many toys as Bill has. If Bill has 60 toys, how many total toys do the boys have? Answer: "
106,John buys 10 packs of magic cards.  Each pack has 20 cards and 1/4 of those cards are uncommon.  How many uncommon cards did he get?,"John bought 10 packs of magic cards.  Each pack has 20 cards, so he bought 20 x 10 = 200 cards. 1/4 of the cards are uncommon, so 200 x 1/4 = 50 uncommon cards.  He got 50 uncommon cards.",Solve the math word problem. You may output any free-form reasoning. Problem: John buys 10 packs of magic cards.  Each pack has 20 cards and 1/4 of those cards are uncommon.  How many uncommon cards did he get? Answer: 
344,"Archie is playing with his marbles outside. He loses 60% of them into the street. Of the remaining ones, he loses half down a sewer. If he has 20 left, how many did he start with?","Let's start by identifying the information given in the problem:\n\n* Archie started with 100 marbles (100% of them)\n* He lost 60% of them into the street, which means he lost 60/100 = 0.6 x 100 = 60 marbles\n* He lost half of the remaining marbles down a sewer, which means he lost 20/2 = 10 marbles\n* He has 20 marbles left\n\nNow, let's calculate the total number of marbles Archie started with:\n100 + 60 + 10 = 170\n\nSo, Archie started with 170 marbles.","Solve the math word problem. You may output any free-form reasoning. Problem: Archie is playing with his marbles outside. He loses 60% of them into the street. Of the remaining ones, he loses half down a sewer. If he has 20 left, how many did he start with? Answer: "
512,Elysse can carry 3 bags of groceries into her home with each trip from the car. Her brother can carry the same amount. How many trips will it take them to carry 30 bags of groceries?,30/3 = 10 trips\n\nI hope this helps! Let me know if you have any questions.,Solve the math word problem. You may output any free-form reasoning. Problem: Elysse can carry 3 bags of groceries into her home with each trip from the car. Her brother can carry the same amount. How many trips will it take them to carry 30 bags of groceries? Answer: 
906,"The bus started its route. At its first stop, 7 people got on. At the second stop, 3 people got off, and 5 people got on. At the third stop, 2 people got off, and 4 people got on. How many passengers are now on the bus?","Let's break this down step by step:\n\n1. At the first stop, 7 people got on the bus, so there are now 7 + 0 = 7 passengers on the bus.\n2. At the second stop, 3 people got off, so there are now 7 + (-3) = 4 passengers on the bus.\n3. At the third stop, 2 people got off, so there are now 4 + (-2) = 2 passengers on the bus.\n\nTherefore, there are now 2 passengers on the bus.\n\nNote: In this problem, we are given information about the number of people who got on and off the bus at each stop, so we need to use this information to calculate the total number of passengers on the bus at each stop and then add them up to find the final number of passengers.","Solve the math word problem. You may output any free-form reasoning. Problem: The bus started its route. At its first stop, 7 people got on. At the second stop, 3 people got off, and 5 people got on. At the third stop, 2 people got off, and 4 people got on. How many passengers are now on the bus? Answer: "
