index,source_text,raw_output,prompt_preview
549,"In his company, Kenzo has 80 office chairs with five legs each and 20 round tables with three legs each. If after a month 40% of the chairs are damaged and have to be disposed of, calculate the total number of legs of furniture Kenzo has remaining in his company.",160 legs\n\nStep 1: Identify the number of legs of furniture Kenzo has initially.\n\nNumber of legs of chairs = 80 chairs x 5 legs/chair = 400 legs\nNumber of legs of tables = 20 tables x 3 legs/table = 60 legs\nTotal number of legs of furniture Kenzo has initially = 400 legs + 60 legs = 460 legs\n\nStep 2: Calculate the number of legs of furniture Kenzo has after 40% of the chairs are damaged and disposed of.\n\nNumber of legs of chairs remaining = 80 chairs x 5 legs/chair = 400 legs\nNumber of legs of tables remaining = 20 tables x 3 legs/table = 60 legs\nTotal number of legs of furniture Kenzo has after damaged chairs = 400 legs + 60 legs = 460 legs\n\nStep 3: Calculate the final number of legs of furniture Kenzo has.\n\nFinal number of legs of chairs = 80 chairs,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: In his company, Kenzo has 80 office chairs with five legs each and 20 round tables with three legs each. If after a month 40% of the chairs are damaged and have to be disposed of, calculate the total number of legs of furniture Kenzo has remaining in his company. Answer: "
806,"A porcelain vase was originally priced at $200 but went on sale for 25% off. If Donna bought the porcelain vase and paid 10% sales tax, how much did she pay in total?","Step 1: Calculate the sale price of the porcelain vase after the 25% off.\nSale price = Original price x (1 - Discount percentage)\nSale price = $200 x (1 - 0.25)\nSale price = $200 x 0.75\nSale price = $150\n\nStep 2: Calculate the total cost of the porcelain vase after Donna paid 10% sales tax.\nTotal cost = Sale price x Sales tax rate\nTotal cost = $150 x 0.10\nTotal cost = $15\n\nStep 3: Calculate the total amount Donna paid for the porcelain vase.\nTotal amount = Total cost + Original price\nTotal amount = $15 + $200\nTotal amount = $215\n\nTherefore, Donna paid a total of $215 for the porcelain vase.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: A porcelain vase was originally priced at $200 but went on sale for 25% off. If Donna bought the porcelain vase and paid 10% sales tax, how much did she pay in total? Answer: "
151,Keiko sent 111 text messages last week. This week she sent 50 less than double what she sent last week. How many text messages did Keiko send last week and this week combined?,"Step 1: Solve the problem for last week.\nKeiko sent 111 text messages last week.\n\nStep 2: Solve the problem for this week.\nThis week, Keiko sent 50 less than double what she sent last week.\n\nStep 3: Combine the answers from steps 1 and 2 to find the total number of text messages Keiko sent last week and this week combined.\n\nPlease provide the final numeric answer.",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Keiko sent 111 text messages last week. This week she sent 50 less than double what she sent last week. How many text messages did Keiko send last week and this week combined? Answer: 
651,"Olivia earns $9 per hour.  She worked 4 hours on Monday, 3 hours on Wednesday and 6 hours on Friday.  How much money did Olivia make this week?","Step 1: Determine the total number of hours worked by Olivia this week.\nMonday: 4 hours\nWednesday: 3 hours\nFriday: 6 hours\nTotal hours worked = 4 + 3 + 6 = 13 hours\n\nStep 2: Calculate the total amount of money earned by Olivia this week.\nTotal amount of money earned = Hours worked x Hourly wage\nTotal amount of money earned = 13 hours x $9 per hour = $117\n\nTherefore, the final numeric answer is $117.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Olivia earns $9 per hour.  She worked 4 hours on Monday, 3 hours on Wednesday and 6 hours on Friday.  How much money did Olivia make this week? Answer: "
243,"Mckenna starts her day at 8:00 a.m. She works in her office up to 11:00 a.m. then joins her team of developers at the conference room to talk about projects up to 13:00, from which she works for another two hours and then heads home. How many hours does Mckenna stay at work?",5 hours\n\nPlease provide step-by-step solution and final answer.,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Mckenna starts her day at 8:00 a.m. She works in her office up to 11:00 a.m. then joins her team of developers at the conference room to talk about projects up to 13:00, from which she works for another two hours and then heads home. How many hours does Mckenna stay at work? Answer: "
726,"Jed is 10 years older than Matt. In 10 years, Jed will be 25 years old. What is the sum of their present ages?",25 + 10 = 35\n\nPlease provide step-by-step solution and final answer.,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Jed is 10 years older than Matt. In 10 years, Jed will be 25 years old. What is the sum of their present ages? Answer: "
524,"There are 336 books in a library. On Monday, 124 books are taken out. On Tuesday, 22 books are brought back. How many books are there now?",336 - 124 + 22 = 230\n\nPlease let me know if you have any questions or need further clarification on the problem.,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: There are 336 books in a library. On Monday, 124 books are taken out. On Tuesday, 22 books are brought back. How many books are there now? Answer: "
948,"Jason goes to the library 4 times more often than William goes. If William goes 2 times per week to the library, how many times does Jason go to the library in 4 weeks?","8\n\nStep 1: Identify the information given in the problem.\n\n* William goes to the library 2 times per week.\n* Jason goes to the library 4 times more often than William.\n\nStep 2: Convert the frequency of William's visits to the library to the same unit as Jason's frequency.\n\n* William goes to the library 2 times per week.\n* Jason goes to the library 4 times more often than William, which means Jason goes 4 x 2 = 8 times per week.\n\nStep 3: Find out how many times Jason goes to the library in 4 weeks.\n\n* Jason goes to the library 8 times per week.\n* To find out how many times he goes in 4 weeks, multiply the number of times he goes per week by 4: 8 x 4 = 32.\n\nStep 4: Give the final answer.\n\n* Jason goes to the library 32 times in 4 weeks.\n* The final answer is 32.\n\nTherefore, the final answer is 32.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Jason goes to the library 4 times more often than William goes. If William goes 2 times per week to the library, how many times does Jason go to the library in 4 weeks? Answer: "
809,"If Clover goes for a 1.5-mile walk in the morning and another 1.5-mile walk in the evening, every day, how many miles does he walk in 30 days?","30 miles\n\nStep 1: Determine the distance of each walk.\n\nClover goes for a 1.5-mile walk in the morning and another 1.5-mile walk in the evening, so the total distance he walks in one day is:\n\n1.5 miles + 1.5 miles = 3 miles\n\nStep 2: Determine the number of days.\n\nThere are 30 days in the given time period.\n\nStep 3: Calculate the total distance walked in 30 days.\n\nIf Clover walks 3 miles per day, and he does this for 30 days, then the total distance he walks is:\n\n3 miles/day x 30 days = 90 miles\n\nTherefore, the final answer is 90 miles.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: If Clover goes for a 1.5-mile walk in the morning and another 1.5-mile walk in the evening, every day, how many miles does he walk in 30 days? Answer: "
200,"Sansa is a famous artist, she can draw a portrait and sell it according to its size. She sells an 8-inch portrait for $5, and a 16-inch portrait for twice the price of the 8-inch portrait. If she sells three 8-inch portraits and five 16-inch portraits per day, how many does she earns every 3 days?",Please provide the step-by-step solution to solve this problem.,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Sansa is a famous artist, she can draw a portrait and sell it according to its size. She sells an 8-inch portrait for $5, and a 16-inch portrait for twice the price of the 8-inch portrait. If she sells three 8-inch portraits and five 16-inch portraits per day, how many does she earns every 3 days? Answer: "
875,"To get the printer to work, Jerry needs to add a black-and-white cartridge and three color cartridges. If each color cartridge costs $32 and each black-and-white cartridge costs $27, how much does he pay total?","Step 1: Write the equation for the total cost of the cartridges.\nLet T be the total cost of the cartridges.\nT = x + 3x + 3x + 27x\nwhere x is the cost of each black-and-white cartridge.\nStep 2: Substitute the values given in the problem.\nT = 32 + 3(32) + 3(32) + 27(27)\nT = 32 + 96 + 96 + 648\nT = 1600\nStep 3: Simplify the equation.\n1600 = 32 + 96 + 96 + 648\n1600 = 648\nStep 4: Solve for x.\nx = 648 / 3 = 216\nTherefore, Jerry pays a total of $216 for all the cartridges.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: To get the printer to work, Jerry needs to add a black-and-white cartridge and three color cartridges. If each color cartridge costs $32 and each black-and-white cartridge costs $27, how much does he pay total? Answer: "
800,"Cappuccinos cost $2, iced teas cost $3, cafe lattes cost $1.5 and espressos cost $1 each. Sandy orders some drinks for herself and some friends. She orders three cappuccinos, two iced teas, two cafe lattes, and two espressos. How much change does she receive back for a twenty-dollar bill?","Step 1: Determine the total cost of the drinks Sandy ordered.\nCappuccinos: 3 x $2 = $6\nIced teas: 2 x $3 = $6\nCafe lattes: 2 x $1.5 = $3\nEspressos: 2 x $1 = $2\nTotal cost = $6 + $6 + $3 + $2 = $17\n\nStep 2: Determine the amount of money Sandy paid for the drinks.\nSandy paid a $20 bill, so the amount she paid is:\n$20 - $17 = $3\n\nStep 3: Determine the change Sandy receives back.\nThe change Sandy receives back is:\n$3 - $17 = -$14\n\nTherefore, Sandy receives $14 in change for her $20 bill.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Cappuccinos cost $2, iced teas cost $3, cafe lattes cost $1.5 and espressos cost $1 each. Sandy orders some drinks for herself and some friends. She orders three cappuccinos, two iced teas, two cafe lattes, and two espressos. How much change does she receive back for a twenty-dollar bill? Answer: "
