index,source_text,raw_output,prompt_preview
1491,"Mr Julien's store has 400 marbles remaining after the previous day's sales. Twenty customers came into the store, and each bought 15 marbles. How many marbles remain in the store?",The total number of marbles sold is 20*15=<<20*15=300>>300\nThe total number of marbles sold is 400-300=<<400-300=100>>100\nThe number of marbles remaining in the store is 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 1,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Mr Julien's store has 400 marbles remaining after the previous day's sales. Twenty customers came into the store, and each bought 15 marbles. How many marbles remain in the store? Answer: "
811,Steve owns a lake shop that sells fish. He has a stock of 200 fish. He sells 50 fish and because his refrigerators stop working a third of the remaining fish become spoiled. A new stock of 200 more fish arrives. How many fish does he have in stock now?,He has 200 fish - 50 fish = <<200-50=150>>150 fish left.\nHe has 150 fish - 1/3 * 150 fish = <<150*1/3=50>>50 fish spoiled.\nHe has 150 fish - 50 fish = <<150-50=100>>100 fish left.\nHe has 100 fish + 200 fish = <<100+200=300>>300 fish in stock.\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300\n#### 300,You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Steve owns a lake shop that sells fish. He has a stock of 200 fish. He sells 50 fish and because his refrigerators stop working a third of the remaining fish become spoiled. A new stock of 200 more fish arrives. How many fish does he have in stock now? Answer: 
6675,James buys 6 t-shirts for 50% off.  They each cost $20.  How much did he pay?,James paid 6*20=$<<6*20=120>>120\nSo he paid 120*50%=$<<120*50=60>>60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 6,You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: James buys 6 t-shirts for 50% off.  They each cost $20.  How much did he pay? Answer: 
6960,"Jake's neighbors hire him to mow their lawn and plant some flowers. Mowing the lawn takes 1 hour and pays $15. If Jake wants to make $20/hour working for the neighbors, and planting the flowers takes 2 hours, how much should Jake charge (in total, not per hour) for planting the flowers?","Jake makes $15/hour mowing lawns, so he needs to make $20/hour working for the neighbors by mowing lawns and planting flowers.\nJake needs to make $20/hour working for the neighbors by mowing lawns and planting flowers, so he needs to charge $20/hour for planting flowers.\nJake needs to charge $20/hour for planting flowers, so he needs to charge $40 for planting the flowers.\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40\n#### 40","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Jake's neighbors hire him to mow their lawn and plant some flowers. Mowing the lawn takes 1 hour and pays $15. If Jake wants to make $20/hour working for the neighbors, and planting the flowers takes 2 hours, how much should Jake charge (in total, not per hour) for planting the flowers? Answer: "
7142,"Frank wants to buy a new lamp for his bedroom. The cost of the cheapest lamp is $20, and the most expensive in the store is 3 times more expensive. How much money would Frank have remaining, if he currently has $90, and he buys the most expensive lamp available?",The most expensive lamp costs 3 times $20 = $<<3*20=60>>60.\nFrank has $90 - $60 = $<<90-60=30>>30 left.\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 3,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Frank wants to buy a new lamp for his bedroom. The cost of the cheapest lamp is $20, and the most expensive in the store is 3 times more expensive. How much money would Frank have remaining, if he currently has $90, and he buys the most expensive lamp available? Answer: "
7419,"Tapanga and Corey have 66 candies together. However, Tapanga has 8 more candies than Corey. How many candies does Corey have?","Tapanga has 66 + 8 = <<66+8=74>>74 candies.\nTherefore, Corey has 74 - 8 = <<74-8=66>>66 candies.\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n#### 66\n####","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Tapanga and Corey have 66 candies together. However, Tapanga has 8 more candies than Corey. How many candies does Corey have? Answer: "
4535,"There are 26 chickens, 40 piglets, and 34 goats at Stacy’s farm. A really bad storm hits and half of all the animals get sick. How many animals in total get sick?","The total number of animals is 26+40+34=<<26+40+34=100>>100.\nHalf of the total number of animals is 100/2=<<100/2=50>>50.\nSo, 50 animals get sick.\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n#### 50\n####","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: There are 26 chickens, 40 piglets, and 34 goats at Stacy’s farm. A really bad storm hits and half of all the animals get sick. How many animals in total get sick? Answer: "
1473,"A bookseller sells 15 books in January, 16 in February and a certain number of books in March. If the average number of books he sold per month across all three months is 16, how many books did he sell in March?","The average number of books sold per month is 16/3 = <<16/3=6>>6\nSo, he sold 6*3 = <<6*3=18>>18 books in March\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 18\n#### 1","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: A bookseller sells 15 books in January, 16 in February and a certain number of books in March. If the average number of books he sold per month across all three months is 16, how many books did he sell in March? Answer: "
5047,"Alina and her best friend Lucia like to chat a lot. On a particular day, Alina sent 20 fewer messages than her friend Lucia, who sent 120 messages. The next day, Lucia sent 1/3 of the messages she sent the previous day, while Alina doubled the messages she sent on the first day. If they sent the same number of messages on the third day as the first day, what is the total number of messages they sent in those three days?","On the first day, Lucia sent 120 messages, and Alina sent 20 fewer messages, so Alina sent 120-20=<<120-20=100>>100 messages.\nOn the second day, Lucia sent 120/3=<<120/3=40>>40 messages, and Alina doubled the messages she sent on the first day, so she sent 100*2=<<100*2=200>>200 messages.\nOn the third day, Lucia sent 40/3=<<40/3=13.33>>13.33 messages, and Alina sent 200-13.33=<<200-13.33=186.67>>186.67 messages.\nSo they sent a total of 100+200+186.67=<<100+200+186.67=486.67>>486.67 messages in those three days.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Alina and her best friend Lucia like to chat a lot. On a particular day, Alina sent 20 fewer messages than her friend Lucia, who sent 120 messages. The next day, Lucia sent 1/3 of the messages she sent the previous day, while Alina doubled the messages she sent on the first day. If they sent the same number of messages on the third day as the first day, what is the total number of messages they sent in those three days? Answer: "
2513,"The cafe has 16 chefs and 16 waiters. If 6 chefs and 3 waiters drop out, how many chefs and waiters are left?","The cafe has 16 chefs and 16 waiters, so the total number of people is 16+16=<<16+16=32>>32.\nIf 6 chefs and 3 waiters drop out, the total number of people left is 32-6-3=<<32-6-3=23>>23.\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23\n#### 23","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: The cafe has 16 chefs and 16 waiters. If 6 chefs and 3 waiters drop out, how many chefs and waiters are left? Answer: "
5784,"Jay bought a book for $25, a pen for $4, and a ruler for $1. He paid with a fifty-dollar bill. How much change, in dollars, did Jay get?","Jay paid $25 + $4 + $1 = $<<25+4+1=29>>29.\nHe paid with a $50 bill, so he got $50 - $29 = $<<50-29=21>>21 in change.\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n#### 21\n####","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Jay bought a book for $25, a pen for $4, and a ruler for $1. He paid with a fifty-dollar bill. How much change, in dollars, did Jay get? Answer: "
6945,Josh buys 3 packs of string cheese.  Each piece of string cheese cost 10 cents.  Each pack has 20 string cheeses in them.  How many dollars did he pay?,Josh paid 20*10=<<20*10=200>>200 cents for each pack.\nHe paid 200*3=<<200*3=600>>600 cents for the 3 packs.\nHe paid 600/100=<<600/100=6>>6 dollars.\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6,You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Josh buys 3 packs of string cheese.  Each piece of string cheese cost 10 cents.  Each pack has 20 string cheeses in them.  How many dollars did he pay? Answer: 
6485,"My age is five times that of my son. Next year, my son will be eight years old. How old am I now?",My son is 8 - 5 = <<8-5=3>>3 years old.\nSo I am 3 * 5 = <<3*5=15>>15 years old.\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n#### 15\n####,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: My age is five times that of my son. Next year, my son will be eight years old. How old am I now? Answer: "
6433,"There are 48 crayons in the box.  Kiley takes 1/4 of them away.  Joe takes away half of the remaining crayons, how many crayons are left?","Kiley takes 1/4 of the crayons away, so there are 48/4 = <<48/4=12>>12 crayons left.\nJoe takes away half of the remaining crayons, so there are 12/2 = <<12/2=6>>6 crayons left.\n#### 6\n#### 48\n#### 12\n#### 48\n#### 12\n#### 6\n#### 48\n#### 12\n#### 48\n#### 12\n#### 6\n#### 48\n#### 12\n#### 48\n#### 12\n#### 6\n#### 48\n#### 12\n#### 48\n#### 12\n#### 6\n#### 48\n#### 12\n#### 48\n#### 12\n#### 6\n#### 48\n#### 12\n#### 48\n#### 12\n#### 6\n#### 48\n#### 12\n#### 48\n#### 12\n#### 6\n#### 48\n#### 1","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: There are 48 crayons in the box.  Kiley takes 1/4 of them away.  Joe takes away half of the remaining crayons, how many crayons are left? Answer: "
4082,"Tom and his friends were filling up water balloons. Tom filled up 3 times as many water balloons as Luke. Luke filled up one fourth as many balloons as Anthony. If Anthony filled up 44 water balloons, how many did Tom fill up?",Luke filled up 44/4=<<44/4=11>>11 balloons.\nTom filled up 3*11=<<3*11=33>>33 balloons.\nTom filled up 33-11=<<33-11=22>>22 balloons.\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22\n#### 22,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Tom and his friends were filling up water balloons. Tom filled up 3 times as many water balloons as Luke. Luke filled up one fourth as many balloons as Anthony. If Anthony filled up 44 water balloons, how many did Tom fill up? Answer: "
